,timeslice,commodity,region,technology,year,agent,category,sector,supply
63,"('summer', 'all-week', 'day')",gas,Kenya,Geothermal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
64,"('summer', 'all-week', 'day')",geothermal,Kenya,Geothermal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
65,"('summer', 'all-week', 'day')",hydro,Kenya,Geothermal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
66,"('summer', 'all-week', 'day')",hfo,Kenya,Geothermal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
67,"('summer', 'all-week', 'day')",lfo,Kenya,Geothermal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
68,"('summer', 'all-week', 'day')",solar,Kenya,Geothermal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
69,"('summer', 'all-week', 'day')",uranium,Kenya,Geothermal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
70,"('summer', 'all-week', 'day')",wind,Kenya,Geothermal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
71,"('summer', 'all-week', 'day')",electricity,Kenya,Geothermal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
72,"('autumn', 'all-week', 'night')",CO2f,Kenya,Geothermal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
73,"('autumn', 'all-week', 'night')",biomass,Kenya,Geothermal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
74,"('autumn', 'all-week', 'night')",coal,Kenya,Geothermal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
75,"('autumn', 'all-week', 'night')",gas,Kenya,Geothermal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
76,"('autumn', 'all-week', 'night')",geothermal,Kenya,Geothermal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
77,"('autumn', 'all-week', 'night')",hydro,Kenya,Geothermal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
78,"('autumn', 'all-week', 'night')",hfo,Kenya,Geothermal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
79,"('autumn', 'all-week', 'night')",lfo,Kenya,Geothermal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
80,"('autumn', 'all-week', 'night')",solar,Kenya,Geothermal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
81,"('autumn', 'all-week', 'night')",uranium,Kenya,Geothermal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
82,"('autumn', 'all-week', 'night')",wind,Kenya,Geothermal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
83,"('autumn', 'all-week', 'night')",electricity,Kenya,Geothermal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
84,"('autumn', 'all-week', 'day')",CO2f,Kenya,Geothermal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
85,"('autumn', 'all-week', 'day')",biomass,Kenya,Geothermal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
86,"('autumn', 'all-week', 'day')",coal,Kenya,Geothermal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
87,"('autumn', 'all-week', 'day')",gas,Kenya,Geothermal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
88,"('autumn', 'all-week', 'day')",geothermal,Kenya,Geothermal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
89,"('autumn', 'all-week', 'day')",hydro,Kenya,Geothermal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
90,"('autumn', 'all-week', 'day')",hfo,Kenya,Geothermal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
91,"('autumn', 'all-week', 'day')",lfo,Kenya,Geothermal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
92,"('autumn', 'all-week', 'day')",solar,Kenya,Geothermal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
93,"('autumn', 'all-week', 'day')",uranium,Kenya,Geothermal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
94,"('autumn', 'all-week', 'day')",wind,Kenya,Geothermal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
95,"('autumn', 'all-week', 'day')",electricity,Kenya,Geothermal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
96,"('winter', 'all-week', 'night')",CO2f,Kenya,Biomass Power Plant,2020.00000000000,A1,retrofit,power,14.71294302211
97,"('winter', 'all-week', 'night')",CO2f,Kenya,Geothermal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
98,"('winter', 'all-week', 'night')",CO2f,Kenya,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,retrofit,power,0.00000000000
99,"('winter', 'all-week', 'night')",CO2f,Kenya,Light Fuel Oil Power Plant,2020.00000000000,A1,retrofit,power,52.11324418430
100,"('winter', 'all-week', 'night')",CO2f,Kenya,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,retrofit,power,0.00000000000
101,"('winter', 'all-week', 'night')",CO2f,Kenya,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,retrofit,power,90.49519290493
102,"('winter', 'all-week', 'night')",CO2f,Kenya,Onshore Wind,2020.00000000000,A1,retrofit,power,0.00000000000
103,"('winter', 'all-week', 'night')",CO2f,Kenya,Solar PV (Distributed with Storage),2020.00000000000,A1,retrofit,power,0.00000000000
104,"('winter', 'all-week', 'night')",CO2f,Kenya,Solar PV (Utility),2020.00000000000,A1,retrofit,power,0.00000000000
105,"('winter', 'all-week', 'night')",biomass,Kenya,Biomass Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
106,"('winter', 'all-week', 'night')",biomass,Kenya,Geothermal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
107,"('winter', 'all-week', 'night')",biomass,Kenya,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,retrofit,power,0.00000000000
108,"('winter', 'all-week', 'night')",biomass,Kenya,Light Fuel Oil Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
109,"('winter', 'all-week', 'night')",biomass,Kenya,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,retrofit,power,0.00000000000
110,"('winter', 'all-week', 'night')",biomass,Kenya,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,retrofit,power,0.00000000000
111,"('winter', 'all-week', 'night')",biomass,Kenya,Onshore Wind,2020.00000000000,A1,retrofit,power,0.00000000000
112,"('winter', 'all-week', 'night')",biomass,Kenya,Solar PV (Distributed with Storage),2020.00000000000,A1,retrofit,power,0.00000000000
113,"('winter', 'all-week', 'night')",biomass,Kenya,Solar PV (Utility),2020.00000000000,A1,retrofit,power,0.00000000000
114,"('winter', 'all-week', 'night')",coal,Kenya,Biomass Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
115,"('winter', 'all-week', 'night')",coal,Kenya,Geothermal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
116,"('winter', 'all-week', 'night')",coal,Kenya,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,retrofit,power,0.00000000000
117,"('winter', 'all-week', 'night')",coal,Kenya,Light Fuel Oil Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
118,"('winter', 'all-week', 'night')",coal,Kenya,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,retrofit,power,0.00000000000
119,"('winter', 'all-week', 'night')",coal,Kenya,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,retrofit,power,0.00000000000
120,"('winter', 'all-week', 'night')",coal,Kenya,Onshore Wind,2020.00000000000,A1,retrofit,power,0.00000000000
121,"('winter', 'all-week', 'night')",coal,Kenya,Solar PV (Distributed with Storage),2020.00000000000,A1,retrofit,power,0.00000000000
122,"('winter', 'all-week', 'night')",coal,Kenya,Solar PV (Utility),2020.00000000000,A1,retrofit,power,0.00000000000
123,"('winter', 'all-week', 'night')",gas,Kenya,Biomass Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
124,"('winter', 'all-week', 'night')",gas,Kenya,Geothermal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
125,"('winter', 'all-week', 'night')",gas,Kenya,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,retrofit,power,0.00000000000
126,"('winter', 'all-week', 'night')",gas,Kenya,Light Fuel Oil Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
127,"('winter', 'all-week', 'night')",gas,Kenya,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,retrofit,power,0.00000000000
128,"('winter', 'all-week', 'night')",gas,Kenya,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,retrofit,power,0.00000000000
129,"('winter', 'all-week', 'night')",gas,Kenya,Onshore Wind,2020.00000000000,A1,retrofit,power,0.00000000000
130,"('winter', 'all-week', 'night')",gas,Kenya,Solar PV (Distributed with Storage),2020.00000000000,A1,retrofit,power,0.00000000000
131,"('winter', 'all-week', 'night')",gas,Kenya,Solar PV (Utility),2020.00000000000,A1,retrofit,power,0.00000000000
132,"('winter', 'all-week', 'night')",geothermal,Kenya,Biomass Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
133,"('winter', 'all-week', 'night')",geothermal,Kenya,Geothermal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
134,"('winter', 'all-week', 'night')",geothermal,Kenya,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,retrofit,power,0.00000000000
135,"('winter', 'all-week', 'night')",geothermal,Kenya,Light Fuel Oil Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
136,"('winter', 'all-week', 'night')",geothermal,Kenya,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,retrofit,power,0.00000000000
137,"('winter', 'all-week', 'night')",geothermal,Kenya,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,retrofit,power,0.00000000000
138,"('winter', 'all-week', 'night')",geothermal,Kenya,Onshore Wind,2020.00000000000,A1,retrofit,power,0.00000000000
139,"('winter', 'all-week', 'night')",geothermal,Kenya,Solar PV (Distributed with Storage),2020.00000000000,A1,retrofit,power,0.00000000000
140,"('winter', 'all-week', 'night')",geothermal,Kenya,Solar PV (Utility),2020.00000000000,A1,retrofit,power,0.00000000000
141,"('winter', 'all-week', 'night')",hydro,Kenya,Biomass Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
142,"('winter', 'all-week', 'night')",hydro,Kenya,Geothermal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
143,"('winter', 'all-week', 'night')",hydro,Kenya,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,retrofit,power,0.00000000000
144,"('winter', 'all-week', 'night')",hydro,Kenya,Light Fuel Oil Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
145,"('winter', 'all-week', 'night')",hydro,Kenya,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,retrofit,power,0.00000000000
146,"('winter', 'all-week', 'night')",hydro,Kenya,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,retrofit,power,0.00000000000
147,"('winter', 'all-week', 'night')",hydro,Kenya,Onshore Wind,2020.00000000000,A1,retrofit,power,0.00000000000
148,"('winter', 'all-week', 'night')",hydro,Kenya,Solar PV (Distributed with Storage),2020.00000000000,A1,retrofit,power,0.00000000000
149,"('winter', 'all-week', 'night')",hydro,Kenya,Solar PV (Utility),2020.00000000000,A1,retrofit,power,0.00000000000
150,"('winter', 'all-week', 'night')",hfo,Kenya,Biomass Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
151,"('winter', 'all-week', 'night')",hfo,Kenya,Geothermal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
152,"('winter', 'all-week', 'night')",hfo,Kenya,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,retrofit,power,0.00000000000
153,"('winter', 'all-week', 'night')",hfo,Kenya,Light Fuel Oil Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
154,"('winter', 'all-week', 'night')",hfo,Kenya,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,retrofit,power,0.00000000000
155,"('winter', 'all-week', 'night')",hfo,Kenya,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,retrofit,power,0.00000000000
156,"('winter', 'all-week', 'night')",hfo,Kenya,Onshore Wind,2020.00000000000,A1,retrofit,power,0.00000000000
157,"('winter', 'all-week', 'night')",hfo,Kenya,Solar PV (Distributed with Storage),2020.00000000000,A1,retrofit,power,0.00000000000
158,"('winter', 'all-week', 'night')",hfo,Kenya,Solar PV (Utility),2020.00000000000,A1,retrofit,power,0.00000000000
159,"('winter', 'all-week', 'night')",lfo,Kenya,Biomass Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
160,"('winter', 'all-week', 'night')",lfo,Kenya,Geothermal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
161,"('winter', 'all-week', 'night')",lfo,Kenya,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,retrofit,power,0.00000000000
162,"('winter', 'all-week', 'night')",lfo,Kenya,Light Fuel Oil Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
163,"('winter', 'all-week', 'night')",lfo,Kenya,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,retrofit,power,0.00000000000
164,"('winter', 'all-week', 'night')",lfo,Kenya,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,retrofit,power,0.00000000000
165,"('winter', 'all-week', 'night')",lfo,Kenya,Onshore Wind,2020.00000000000,A1,retrofit,power,0.00000000000
166,"('winter', 'all-week', 'night')",lfo,Kenya,Solar PV (Distributed with Storage),2020.00000000000,A1,retrofit,power,0.00000000000
167,"('winter', 'all-week', 'night')",lfo,Kenya,Solar PV (Utility),2020.00000000000,A1,retrofit,power,0.00000000000
168,"('winter', 'all-week', 'night')",solar,Kenya,Biomass Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
169,"('winter', 'all-week', 'night')",solar,Kenya,Geothermal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
170,"('winter', 'all-week', 'night')",solar,Kenya,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,retrofit,power,0.00000000000
171,"('winter', 'all-week', 'night')",solar,Kenya,Light Fuel Oil Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
172,"('winter', 'all-week', 'night')",solar,Kenya,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,retrofit,power,0.00000000000
173,"('winter', 'all-week', 'night')",solar,Kenya,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,retrofit,power,0.00000000000
174,"('winter', 'all-week', 'night')",solar,Kenya,Onshore Wind,2020.00000000000,A1,retrofit,power,0.00000000000
175,"('winter', 'all-week', 'night')",solar,Kenya,Solar PV (Distributed with Storage),2020.00000000000,A1,retrofit,power,0.00000000000
176,"('winter', 'all-week', 'night')",solar,Kenya,Solar PV (Utility),2020.00000000000,A1,retrofit,power,0.00000000000
177,"('winter', 'all-week', 'night')",uranium,Kenya,Biomass Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
178,"('winter', 'all-week', 'night')",uranium,Kenya,Geothermal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
179,"('winter', 'all-week', 'night')",uranium,Kenya,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,retrofit,power,0.00000000000
180,"('winter', 'all-week', 'night')",uranium,Kenya,Light Fuel Oil Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
181,"('winter', 'all-week', 'night')",uranium,Kenya,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,retrofit,power,0.00000000000
182,"('winter', 'all-week', 'night')",uranium,Kenya,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,retrofit,power,0.00000000000
183,"('winter', 'all-week', 'night')",uranium,Kenya,Onshore Wind,2020.00000000000,A1,retrofit,power,0.00000000000
184,"('winter', 'all-week', 'night')",uranium,Kenya,Solar PV (Distributed with Storage),2020.00000000000,A1,retrofit,power,0.00000000000
185,"('winter', 'all-week', 'night')",uranium,Kenya,Solar PV (Utility),2020.00000000000,A1,retrofit,power,0.00000000000
186,"('winter', 'all-week', 'night')",wind,Kenya,Biomass Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
187,"('winter', 'all-week', 'night')",wind,Kenya,Geothermal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
188,"('winter', 'all-week', 'night')",wind,Kenya,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,retrofit,power,0.00000000000
189,"('winter', 'all-week', 'night')",wind,Kenya,Light Fuel Oil Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
190,"('winter', 'all-week', 'night')",wind,Kenya,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,retrofit,power,0.00000000000
191,"('winter', 'all-week', 'night')",wind,Kenya,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,retrofit,power,0.00000000000
192,"('winter', 'all-week', 'night')",wind,Kenya,Onshore Wind,2020.00000000000,A1,retrofit,power,0.00000000000
193,"('winter', 'all-week', 'night')",wind,Kenya,Solar PV (Distributed with Storage),2020.00000000000,A1,retrofit,power,0.00000000000
194,"('winter', 'all-week', 'night')",wind,Kenya,Solar PV (Utility),2020.00000000000,A1,retrofit,power,0.00000000000
195,"('winter', 'all-week', 'night')",electricity,Kenya,Biomass Power Plant,2020.00000000000,A1,retrofit,power,0.14712943022
196,"('winter', 'all-week', 'night')",electricity,Kenya,Geothermal Power Plant,2020.00000000000,A1,retrofit,power,1.08225139328
197,"('winter', 'all-week', 'night')",electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,retrofit,power,0.64646429628
198,"('winter', 'all-week', 'night')",electricity,Kenya,Light Fuel Oil Power Plant,2020.00000000000,A1,retrofit,power,0.75199486557
199,"('winter', 'all-week', 'night')",electricity,Kenya,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,retrofit,power,0.32232528440
200,"('winter', 'all-week', 'night')",electricity,Kenya,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,retrofit,power,1.16918853882
201,"('winter', 'all-week', 'night')",electricity,Kenya,Onshore Wind,2020.00000000000,A1,retrofit,power,0.19373603716
202,"('winter', 'all-week', 'night')",electricity,Kenya,Solar PV (Distributed with Storage),2020.00000000000,A1,retrofit,power,0.00691015428
203,"('winter', 'all-week', 'night')",electricity,Kenya,Solar PV (Utility),2020.00000000000,A1,retrofit,power,0.00000000000
204,"('winter', 'all-week', 'day')",CO2f,Kenya,Biomass Power Plant,2020.00000000000,A1,retrofit,power,14.43149884787
205,"('winter', 'all-week', 'day')",CO2f,Kenya,Geothermal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
206,"('winter', 'all-week', 'day')",CO2f,Kenya,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,retrofit,power,0.00000000000
207,"('winter', 'all-week', 'day')",CO2f,Kenya,Light Fuel Oil Power Plant,2020.00000000000,A1,retrofit,power,51.11636891914
208,"('winter', 'all-week', 'day')",CO2f,Kenya,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,retrofit,power,0.00000000000
209,"('winter', 'all-week', 'day')",CO2f,Kenya,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,retrofit,power,88.76410859355
210,"('winter', 'all-week', 'day')",CO2f,Kenya,Onshore Wind,2020.00000000000,A1,retrofit,power,0.00000000000
211,"('winter', 'all-week', 'day')",CO2f,Kenya,Solar PV (Distributed with Storage),2020.00000000000,A1,retrofit,power,0.00000000000
212,"('winter', 'all-week', 'day')",CO2f,Kenya,Solar PV (Utility),2020.00000000000,A1,retrofit,power,0.00000000000
213,"('winter', 'all-week', 'day')",biomass,Kenya,Biomass Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
214,"('winter', 'all-week', 'day')",biomass,Kenya,Geothermal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
